Time (s),Volume (m³)
0.0,0.022000000000000002
0.02002002002002002,0.02197797797797798
0.04004004004004004,0.02195595595595596
0.06006006006006006,0.021933933933933936
0.08008008008008008,0.021911911911911913
0.10010010010010009,0.021889889889889894
0.12012012012012012,0.02186786786786787
0.14014014014014015,0.021845845845845847
0.16016016016016016,0.021823823823823828
0.18018018018018017,0.021801801801801805
0.20020020020020018,0.02177977977977978
0.22022022022022023,0.02175775775775776
0.24024024024024024,0.02173573573573574
0.2602602602602603,0.021713713713713716
0.2802802802802803,0.021691691691691693
0.3003003003003003,0.021669669669669673
0.3203203203203203,0.02164764764764765
0.34034034034034033,0.021625625625625627
0.36036036036036034,0.021603603603603607
0.38038038038038036,0.021581581581581584
0.40040040040040037,0.02155955955955956
0.42042042042042044,0.02153753753753754
0.44044044044044045,0.021515515515515518
0.46046046046046046,0.021493493493493495
0.4804804804804805,0.021471471471471472
0.5005005005005005,0.021449449449449452
0.5205205205205206,0.02142742742742743
0.5405405405405406,0.021405405405405406
0.5605605605605606,0.021383383383383386
0.5805805805805806,0.021361361361361363
0.6006006006006006,0.02133933933933934
0.6206206206206206,0.02131731731731732
0.6406406406406406,0.021295295295295297
0.6606606606606606,0.021273273273273274
0.6806806806806807,0.021251251251251255
0.7007007007007007,0.02122922922922923
0.7207207207207207,0.02120720720720721
0.7407407407407407,0.02118518518518519
0.7607607607607607,0.021163163163163166
0.7807807807807807,0.021141141141141143
0.8008008008008007,0.021119119119119123
0.8208208208208209,0.0210970970970971
0.8408408408408409,0.021075075075075077
0.8608608608608609,0.021053053053053054
0.8808808808808809,0.021031031031031034
0.9009009009009009,0.02100900900900901
0.9209209209209209,0.020986986986986988
0.9409409409409409,0.020964964964964968
0.960960960960961,0.020942942942942945
0.980980980980981,0.020920920920920922
1.001001001001001,0.020898898898898902
1.021021021021021,0.02087687687687688
1.0410410410410411,0.020854854854854856
1.0610610610610611,0.020832832832832836
1.0810810810810811,0.020810810810810813
1.1011011011011012,0.02078878878878879
1.1211211211211212,0.020766766766766767
1.1411411411411412,0.020744744744744747
1.1611611611611612,0.020722722722722724
1.1811811811811812,0.0207007007007007
1.2012012012012012,0.02067867867867868
1.2212212212212212,0.02065665665665666
1.2412412412412412,0.020634634634634635
1.2612612612612613,0.020612612612612616
1.2812812812812813,0.020590590590590593
1.3013013013013013,0.02056856856856857
1.3213213213213213,0.02054654654654655
1.3413413413413413,0.020524524524524527
1.3613613613613613,0.020502502502502504
1.3813813813813813,0.020480480480480484
1.4014014014014013,0.02045845845845846
1.4214214214214214,0.020436436436436438
1.4414414414414414,0.020414414414414418
1.4614614614614614,0.020392392392392395
1.4814814814814814,0.020370370370370372
1.5015015015015014,0.02034834834834835
1.5215215215215214,0.02032632632632633
1.5415415415415414,0.020304304304304306
1.5615615615615615,0.020282282282282283
1.5815815815815815,0.020260260260260263
1.6016016016016015,0.02023823823823824
1.6216216216216217,0.020216216216216217
1.6416416416416417,0.020194194194194198
1.6616616616616617,0.020172172172172174
1.6816816816816818,0.02015015015015015
1.7017017017017018,0.02012812812812813
1.7217217217217218,0.02010610610610611
1.7417417417417418,0.020084084084084085
1.7617617617617618,0.020062062062062062
1.7817817817817818,0.020040040040040043
1.8018018018018018,0.02001801801801802
1.8218218218218218,0.019995995995995997
1.8418418418418419,0.019973973973973977
1.8618618618618619,0.019951951951951954
1.8818818818818819,0.01992992992992993
1.901901901901902,0.01990790790790791
1.921921921921922,0.019885885885885888
1.941941941941942,0.019863863863863865
1.961961961961962,0.019841841841841845
1.981981981981982,0.019819819819819822
2.002002002002002,0.0197977977977978
2.022022022022022,0.01977577577577578
2.042042042042042,0.019753753753753756
2.062062062062062,0.019731731731731733
2.0820820820820822,0.019709709709709713
2.1021021021021022,0.01968768768768769
2.1221221221221223,0.019665665665665667
2.1421421421421423,0.019643643643643648
2.1621621621621623,0.019621621621621625
2.1821821821821823,0.0195995995995996
2.2022022022022023,0.01957757757757758
2.2222222222222223,0.01955555555555556
2.2422422422422423,0.019533533533533536
2.2622622622622623,0.019511511511511512
2.2822822822822824,0.019489489489489493
2.3023023023023024,0.01946746746746747
2.3223223223223224,0.019445445445445447
2.3423423423423424,0.019423423423423423
2.3623623623623624,0.019401401401401404
2.3823823823823824,0.01937937937937938
2.4024024024024024,0.019357357357357358
2.4224224224224224,0.019335335335335338
2.4424424424424425,0.019313313313313315
2.4624624624624625,0.019291291291291292
2.4824824824824825,0.019269269269269272
2.5025025025025025,0.01924724724724725
2.5225225225225225,0.019225225225225226
2.5425425425425425,0.019203203203203206
2.5625625625625625,0.019181181181181183
2.5825825825825826,0.01915915915915916
2.6026026026026026,0.01913713713713714
2.6226226226226226,0.019115115115115117
2.6426426426426426,0.019093093093093094
2.6626626626626626,0.019071071071071075
2.6826826826826826,0.01904904904904905
2.7027027027027026,0.01902702702702703
2.7227227227227226,0.01900500500500501
2.7427427427427427,0.018982982982982986
2.7627627627627627,0.018960960960960963
2.7827827827827827,0.018938938938938943
2.8028028028028027,0.01891691691691692
2.8228228228228227,0.018894894894894897
2.8428428428428427,0.018872872872872874
2.8628628628628627,0.018850850850850854
2.8828828828828827,0.01882882882882883
2.9029029029029028,0.018806806806806808
2.9229229229229228,0.018784784784784788
2.942942942942943,0.018762762762762765
2.962962962962963,0.018740740740740742
2.982982982982983,0.01871871871871872
3.003003003003003,0.0186966966966967
3.023023023023023,0.018674674674674676
3.043043043043043,0.018652652652652653
3.063063063063063,0.018630630630630633
3.083083083083083,0.01860860860860861
3.103103103103103,0.018586586586586587
